,geometry,zip,puma,FIPS,tract2010,NCES_ID,ec_high_own_ses_hs,ec_high_parent_ses_hs,volunteering_rate_hs,exposure_parent_ses_hs,exposure_own_ses_hs,ec_own_ses_hs,ec_parent_ses_hs,black,white,hispanic,civic_organizations_zip,frac_coll_plus2016,nonwhite_share2010,SAT_Total,SAT_Math,SAT_ERW
6478,"c(-76.215009, 43.148354)",13090,702.0,36,36067011101.0,361752001565,1.54189,1.27982,0.043869998,1.20441,1.28056,1.17926,1.17285,0.009,0.923,0.011,0.0051099998,0.429,0.1238,1094.6835908723815,535.7487474703771,547.9408429895184
6479,"c(-77.666, 42.8114)",14487,1300.0,36,36051030700.0,361764001578,1.43569,1.20374,0.04214,1.09751,1.23897,1.2167701,1.13515,0.01,0.927,0.012,0.021500001,0.3369,0.0341,1072.9864813765273,522.3562072747466,548.0995015833475
6480,"c(-78.6872, 43.1529)",14094,1102.0,36,36063023901.0,361767001586,1.26907,1.01831,0.036060002,0.91532999,0.92820001,0.83135003,0.88471001,0.021,0.934,0.008,0.0133,0.3401,0.0825,1069.4847139711933,520.8434103678635,536.2210338026576
6481,"c(-73.6343, 40.5948)",11561,3210.0,36,36059416900.0,361773001599,1.6665699,1.40271,0.045049999,1.28479,1.53087,1.4427299,1.21251,0.107,0.765,0.068,0.0094699999,0.6639,0.0649,1114.6368696729712,540.8512565605621,563.8845135389888
6482,"c(-75.49209, 43.790096)",13367,500.0,36,36049950300.0,361782001603,1.32061,1.06757,0.052159999,0.97509998,1.07865,1.10053,1.0011801,0.004,0.925,0.011,0.02575,0.1915,0.0473,1040.5460414632757,505.5589196503507,543.5088415209352
6483,"c(-73.6727, 40.6539)",11563,3211.0,36,36059411901.0,361791001606,1.8670501,1.7143,0.04747,1.68282,1.82921,1.82455,1.70047,0.193,0.538,0.098,0.01141,0.3622,0.2111,1153.945305939513,560.5230015532551,579.4353839800606
6484,"c(-76.983567, 43.064541)",14489,800.0,36,36117021400.0,361803001615,1.15482,0.80817002,0.02874,0.73579001,0.84824002,0.81968999,0.75300997,0.018,0.909,0.019,0.02258,0.1286,0.1843,1019.2584110759736,509.6859669091842,516.9018014899042
6485,"c(-75.153286, 44.788704)",13660,100.0,36,36089490500.0,361809001618,1.21506,0.91429001,0.059889998,0.83133,0.93733001,0.91474003,0.86194998,0.002,0.928,0.006,0.021749999,0.2281,0.0317,1039.052871947544,509.5377746073924,541.9254797139064
6486,"c(-73.7571, 41.3656)",10541,3101.0,36,36079011200.0,361812001624,1.78716,1.56343,0.046969999,1.54397,1.67035,1.6372401,1.5362999,0.023,0.869,0.062,0.0097899996,0.3715,0.1608,1126.3620183537555,563.6447469248295,571.987784627597
6487,"c(-76.0226, 42.1279)",13760,2201.0,36,36007013000.0,361815001630,1.50754,1.22019,0.061980002,1.12949,1.2897201,1.23654,1.15925,0.04,0.854,0.028,0.01069,0.4252,0.0906,1103.5743904488777,532.0880108492254,552.4437085497036
6488,"c(-74.2791, 44.8414)",12953,200.0,36,36033950400.0,361818001635,1.1022201,0.97672999,0.04972,0.82766998,0.74576998,0.63875997,0.84143001,0.002,0.941,0.006,0.017139999,0.215,0.0405,1065.689117279144,519.4704169822558,535.763750461189
6489,"c(-73.6607, 40.67)",11565,3211.0,36,36059410200.0,361821001643,1.55496,1.1788599,0.053950001,1.16364,1.44893,1.45278,1.20118,0.193,0.538,0.098,0.020719999,0.4836,0.2294,1071.7146392851757,523.670081544263,549.0578047327074
6490,"c(-73.7438, 40.941)",10543,3104.0,36,36119007200.0,361824001648,1.85909,1.7338001,0.062419999,1.67679,1.7290699,1.4567699,1.63069,0.045,0.743,0.139,0.01483,0.5628,0.313,1212.8744229351203,606.56528500102,599.5422727163491
6491,"c(-73.70422, 40.793277)",11030,3201.0,36,36059301800.0,361827001650,1.90302,1.70344,0.060479999,1.69007,1.85821,1.8076299,1.68182,0.009,0.745,0.045,0.0196,0.5272,0.4019,1245.5477571428821,615.4267657841588,613.7424749425688
6492,"c(-75.9605, 43.0096)",13104,703.0,36,36067015202.0,361833001656,1.78518,1.6045901,0.056170002,1.55085,1.64925,1.5742199,1.55906,0.018,0.902,0.012,0.0083600003,0.7214,0.1204,1180.909345506994,577.1807040232902,596.5908175914927
6493,"c(-76.034792, 42.441104)",13803,1500.0,36,36023971100.0,361845001661,1.1456701,1.08982,0.11433,1.01942,0.92703998,0.98205,1.02169,0.0,0.952,0.003,0.0097399997,0.1214,0.0363,1062.4021908121126,516.3070882151361,538.5792502894643
6494,"c(-76.343, 42.9928)",13108,703.0,36,36067016502.0,361848001665,1.62207,1.2906899,0.062789999,1.22886,1.41248,1.3886499,1.22922,0.018,0.902,0.012,0.020059999,0.4451,0.0315,1128.4074203020623,543.0702047077006,570.5175711498363
6495,"c(-77.1887, 43.1729)",14505,800.0,36,36117020500.0,361854001669,1.3241301,1.14867,0.055569999,1.12044,1.11467,1.15451,1.1176701,0.018,0.909,0.019,0.01332,0.2226,0.0483,1076.5580974047778,525.38551368995,543.3399571886747
6496,"c(-73.98712, 41.604061)",12542,2702.0,36,36111953800.0,361857001670,1.41734,1.30495,0.055799998,1.21606,1.21715,1.24696,1.24498,0.047,0.844,0.042,0.01599,0.3287,0.151,1072.0192864299077,527.1658473155842,546.102616770757
6497,"c(-78.7502, 42.9367)",14225,1204.0,36,36029010001.0,361860001678,1.49804,1.09337,0.038029999,1.0486,1.2996401,1.29485,1.05168,0.053,0.893,0.015,0.00648,0.2208,0.0676,1053.9913339234142,519.5079827321479,539.4836751107589
6498,"c(-73.453378, 40.668254)",11758,3208.0,36,36059521802.0,361863001688,1.87771,1.68837,0.061489999,1.68604,1.81697,1.81127,1.6633199,0.015,0.879,0.044,0.0087200003,0.3481,0.0793,1150.497262659992,568.3423307452698,581.9452279867434
6499,"c(-74.9023, 44.9205)",13662,100.0,36,36089490400.0,361866001695,1.33031,0.97715998,0.091470003,0.85469002,0.95098001,0.86486,0.84669,0.002,0.928,0.006,0.0124,0.2914,0.0423,1064.2168491252935,522.4051701124506,541.1327831261971
6500,"c(-72.8502, 40.7806)",11951,3306.0,36,36103159506.0,361869004672,1.20382,1.3275501,0.045929998,1.24336,1.03597,1.0395499,1.25995,0.04,0.843,0.052,0.0043799998,0.1743,0.3472,1063.6993371047968,525.6605321217622,532.2726312619469
6501,"c(-74.2622, 43.1035)",12117,1600.0,36,36035970200.0,361875001707,1.30708,1.07177,0.066739999,0.94713002,1.02417,1.0158401,0.96210003,0.011,0.892,0.037,0.01833,0.1381,0.0276,1075.0848902307478,524.4373491302325,534.0207939020057
6502,"c(-73.6998, 42.9027)",12118,1802.0,36,36091062505.0,361890001714,1.48871,1.1342601,0.053160001,1.0391099,1.22464,1.18749,1.07644,0.004,0.925,0.009,0.0045500002,0.5033,0.0606,1069.7873165370443,527.2479264202423,544.2226155239938
6503,"c(-78.3962, 43.2096)",14103,1000.0,36,36073040500.0,361896001716,1.0861,0.95687997,0.040350001,0.84596002,0.73676002,0.68269002,0.87191999,0.01,0.936,0.012,0.01094,0.2054,0.1696,1048.152757480255,523.2093624079023,526.7625631916775
6504,"c(-73.5644, 40.6741)",11566,3209.0,36,36059415000.0,361902001721,1.87833,1.7417901,0.061420001,1.70028,1.82284,1.82292,1.72664,0.014,0.907,0.042,0.01137,0.4483,0.1529,1170.9420774409896,577.7561539197493,585.3294587745966
6505,"c(-73.5248, 40.6513)",11710,3209.0,36,36059415402.0,361902001724,1.77715,1.79954,0.044530001,1.6012501,1.56119,1.20582,1.34553,0.014,0.907,0.042,0.0088,0.597,0.0713,1164.3863454185455,572.9871169658254,574.018498902489
6506,"c(-73.5428, 40.6755)",11710,3209.0,36,36059414800.0,361902001725,1.8766,1.6491899,0.052730002,1.63994,1.81712,1.8440599,1.6524301,0.014,0.907,0.042,0.0088,0.4655,0.15,1159.2568026795188,576.4503421479671,582.0814272379242
6507,"c(-76.2351, 43.4604)",13114,600.0,36,36075020400.0,361917001732,1.2224801,1.09806,0.04642,1.00644,0.93444997,0.89951003,0.98804998,0.011,0.937,0.006,0.0188,0.1771,0.04,1069.5452522142834,525.5615932046045,542.7489809709264
6508,"c(-73.0873, 40.8751)",11720,3308.0,36,36103158104.0,361920001736,1.627,1.53,0.050080001,1.46716,1.48882,1.47193,1.49036,0.018,0.853,0.063,0.0054600001,0.1908,0.2055,1113.357536849135,555.7073147311471,558.1198882373509
6509,"c(-73.06, 40.8725)",11784,3308.0,36,36103158110.0,361920001742,1.58266,1.51147,0.048209999,1.45095,1.44998,1.47228,1.4600101,0.018,0.853,0.063,0.0074999998,0.2901,0.2286,1112.64536677174,553.2232503725892,558.8532104643344
6510,"c(-72.926411, 40.863985)",11980,3306.0,36,36103158709.0,361923001753,1.47047,1.42545,0.049589999,1.32906,1.29406,1.28461,1.35338,0.04,0.843,0.052,0.016960001,0.3516,0.1462,1094.4311156886042,534.8974319742936,556.5715832665295
6511,"c(-74.395913, 41.451796)",10940,2902.0,36,36071011200.0,361932001766,1.12617,1.10671,0.025429999,0.99778998,0.82652003,0.77574003,0.98325002,0.114,0.698,0.097,0.0077,0.236,0.5066,1009.9511299026946,503.3888728136722,505.21785822074384
6512,"c(-73.6886, 41.7811)",12545,2801.0,36,36027200002.0,361938005859,1.64248,1.50108,0.057739999,1.48333,1.52437,1.46491,1.4792,0.026,0.893,0.034,0.065700002,0.4516,0.1116,1132.4393856266256,550.8505113499299,582.0056474113081
6513,"c(-72.9902, 40.9341)",11764,3304.0,36,36103158323.0,361941001773,1.74893,1.62077,0.051600002,1.58374,1.63603,1.66855,1.5921299,0.008,0.887,0.031,0.01137,0.421,0.1255,1121.644678303197,559.7448817013158,573.6497416034786
6514,"c(-73.6577, 40.742)",11040,3204.0,36,36059303201.0,361950001780,1.82605,1.63778,0.056219999,1.57504,1.73087,1.75298,1.5674,0.045,0.623,0.078,0.01062,0.4658,0.5681,1203.317114888009,593.8351084910954,609.1931049425449
6515,"c(-74.511616, 41.384021)",10973,2902.0,36,36071011801.0,361956001784,1.50702,1.41992,0.051929999,1.38395,1.3109601,1.25567,1.3706,0.114,0.698,0.097,0.029580001,0.3411,0.2308,1097.2313748545976,542.2616993653627,560.7139892147403
6516,"c(-74.134237, 41.322717)",10917,2903.0,36,36071013900.0,361965001795,1.66398,1.56662,0.054469999,1.53571,1.50384,1.4289401,1.53065,0.037,0.831,0.076,0.013,0.4222,0.2206,1150.9019466873262,567.8304542138693,577.8623271813395
6517,"c(-74.216517, 41.524229)",12549,2901.0,36,36071010801.0,361968001803,1.4351799,1.39767,0.058759999,1.33401,1.20446,1.1618201,1.33413,0.106,0.688,0.152,0.01794,0.2415,0.3231,1090.905170853954,528.859773691289,544.0037429998046
6518,"c(-74.7015, 41.6439)",12701,2701.0,36,36105951600.0,361974001810,1.23182,1.06425,0.051630002,0.93958998,0.87892002,0.80462003,0.95924997,0.024,0.856,0.066,0.01554,0.1675,0.3344,1049.0188734997068,517.3088383529657,526.6302146549057
6519,"c(-76.4201, 42.7076)",13118,704.0,36,36011040800.0,361980001813,1.15527,0.91733998,0.073820002,0.80360001,0.86993003,0.83719999,0.85794002,0.006,0.927,0.004,0.016249999,0.1651,0.1641,1056.28304746306,523.2536452962845,534.1584882199487
6520,"c(-73.4784, 44.0447)",12960,200.0,36,36031961000.0,361983001815,1.14328,0.90581,0.04239,0.82928002,0.88344997,0.94594002,0.86387002,0.002,0.941,0.006,0.012871069,0.1327,0.05,1056.3185166760686,515.9705606367016,534.3091564528753
6521,"c(-75.6594, 42.944)",13408,1500.0,36,36053030600.0,361992001819,1.27205,0.98154002,0.03751,0.94066,1.01682,1.03746,0.9727,0.0,0.952,0.003,0.026319999,0.1857,,1071.6058062837958,519.0547148048822,542.8549913894734
6522,"c(-73.678748, 41.191935)",10549,3103.0,36,36119012700.0,361995001822,1.7449,1.69001,0.046629999,1.56089,1.51578,1.10403,1.45363,0.026,0.847,0.053,0.018409999,0.6896,0.1104,1145.365410406049,569.1782813283899,585.1053796576443
6523,"c(-73.027196, 40.940107)",11766,3304.0,36,36103158205.0,362004004827,1.79725,1.65414,0.038959999,1.62166,1.70892,1.72155,1.64718,0.008,0.887,0.031,0.01381,0.4481,0.1009,1110.3809788788874,545.8248224081168,572.4813324937613
6524,"c(-73.8151, 40.9258)",10552,3107.0,36,36119004400.0,362010001839,0.89095998,0.66905999,0.017859999,0.68572998,0.69769001,0.70591998,0.64342999,0.209,0.596,0.075,0.0046600001,0.5363,0.3713,947.482020873693,463.2474763126008,473.88934384911494
6525,"c(-74.001507, 41.087619)",10954,3002.0,36,36087011303.0,362019001854,1.79126,1.63318,0.04724,1.60141,1.6710401,1.70388,1.614,0.042,0.789,0.077,0.01571,0.468,0.2806,1176.6212279525357,583.1216772088288,587.2329091401258
6526,"c(-77.4011, 42.6185)",14512,1400.0,36,36069052200.0,362022001856,1.23862,1.0755,0.085189998,1.00284,1.03464,1.00877,0.96679997,0.011,0.952,0.008,0.0359,0.2328,0.0368,1081.622899797688,531.2584418863423,551.5914210739387
6527,"c(-73.97, 41.1507)",10956,3001.0,36,36087010802.0,362034001863,1.8597701,1.77621,0.065650001,1.73239,1.77873,1.74691,1.74238,0.066,0.71,0.132,0.031239999,0.6817,0.1915,1249.6778660080015,614.6743256737109,621.9173490470914
6528,"c(-73.98, 41.1032)",10994,3002.0,36,36087011200.0,362034001865,1.84733,1.78376,0.051929999,1.74108,1.74062,1.7100101,1.76815,0.042,0.789,0.077,0.03119,0.5339,0.2157,1191.1466756851846,588.9266429650086,605.128251206607
6529,"c(-75.2842, 43.0702)",13413,402.0,36,36065025100.0,362037001879,1.68682,1.3607399,0.068609998,1.35277,1.52303,1.558,1.3221101,0.068,0.855,0.018,0.01029,0.429,0.0531,1143.2512862928384,554.6445743072361,572.8324870561058
6530,"c(-73.380594, 42.475393)",12125,2100.0,36,36021000100.0,362043001886,1.28499,1.1601501,0.042070001,1.14805,1.04877,1.0517499,1.14362,0.014,0.915,0.026,0.059708342,0.3514,0.0534,1096.0246258098705,528.6381596853806,546.7904205683396
6531,"c(-74.076239, 41.724473)",12561,2702.0,36,36111953300.0,362046001891,1.51012,1.3900599,0.076049998,1.35488,1.30857,1.28474,1.32815,0.047,0.844,0.042,0.04098,0.511,0.135,1128.3124221944745,548.1809184936634,569.6964646332311
6532,"c(-73.7952, 40.9293)",10801,3107.0,36,36119006600.0,362049001900,1.5521899,1.37344,0.039019998,1.15569,1.21148,1.0197901,1.0587,0.209,0.596,0.075,0.01233,0.4899,0.3001,1052.2040341921272,519.3127496159865,538.0514865618317
6533,"c(-77.1097, 43.0381)",14513,800.0,36,36117021100.0,362064002895,1.27652,0.87713999,0.083329998,0.81384999,0.97180998,0.88654,0.82036,0.018,0.909,0.019,0.01524,0.1585,0.1629,1050.096376291929,516.0854932793802,532.6876224105187
6534,"c(-76.1751, 42.2403)",13811,2202.0,36,36107020100.0,362067002900,1.26884,1.01836,0.059640002,0.89701998,0.98413002,0.96901,0.95406002,0.004,0.937,0.009,0.01668,0.2219,0.0256,1069.472112719835,519.8918210545316,543.6285155315703
6535,"c(-74.027185, 41.509185)",12550,2901.0,36,36071000300.0,362070002910,1.2045,1.16774,0.042020001,0.98918003,0.77139002,0.65173,0.88270003,0.106,0.688,0.152,0.01809,0.1267,0.8384,1054.3606598332615,528.1278137399597,519.4493191322541
6536,"c(-78.6945, 43.2873)",14108,1102.0,36,36063024201.0,362076002922,1.26491,1.06863,0.05043,1.00147,1.0265,1.0096,1.01077,0.021,0.934,0.008,0.02262,0.1524,0.0412,1061.8450391127947,520.1590115358175,543.4309949782811
6537,"c(-76.595646, 42.359012)",14867,2300.0,36,36109001800.0,362079002925,1.11947,0.98727,0.13499001,0.87515998,0.90430999,0.97701001,0.88802999,0.03,0.812,0.027,0.0185,0.2976,0.0676,1059.6985435868603,521.3850462642198,537.7561729624783
6538,"c(-78.9225, 43.141)",14132,1102.0,36,36063024406.0,362085002953,1.39306,1.12016,0.045809999,1.09232,1.1930799,1.16146,1.09096,0.021,0.934,0.008,0.0086500002,0.223,0.0861,1063.8752941862974,522.2856512886809,540.1411895576969
6539,"c(-73.89, 42.818)",12309,1700.0,36,36093032101.0,362088002959,1.75021,1.51056,0.065899998,1.46491,1.61523,1.6042399,1.47526,0.046,0.803,0.054,0.01116,0.7443,0.1554,1199.7673107779196,592.7591171614612,595.4714004281005
6540,"c(-73.3234, 40.7254)",11703,3312.0,36,36103123101.0,362091004740,1.64373,1.46562,0.054189999,1.44876,1.52593,1.52004,1.44052,0.051,0.832,0.073,0.01043,0.3767,0.2082,1131.283093324521,559.6004610110527,568.8375422445747
6541,"c(-73.748, 42.7358)",12110,2002.0,36,36001013505.0,362100002985,1.70679,1.42536,0.064680003,1.37462,1.50811,1.42835,1.36657,0.023,0.89,0.012,0.025,0.418,0.0948,1158.3133964732053,561.6612942477298,583.9586088497805
6542,"c(-76.104005, 43.174403)",13039,702.0,36,36067010301.0,362121002997,1.43742,1.23523,0.0484,1.1576101,1.1521699,1.05739,1.1058199,0.009,0.923,0.011,0.016729999,0.3088,0.0662,1082.0639202203447,522.7915372831701,547.8316361185056
6543,"c(-78.8711, 43.0511)",14120,1101.0,36,36063024600.0,362124003013,1.37764,1.0814199,0.049090002,0.99302,1.13509,1.0762399,0.97346997,0.055,0.876,0.017,0.0079100002,0.3064,0.0344,1065.311554219189,518.8623998934524,536.3078526458252
6544,"c(-73.415351, 44.989284)",12919,200.0,36,36019100100.0,362125003019,1.36173,1.02871,0.064049996,0.93166,1.08729,1.0407701,0.98194999,0.002,0.941,0.006,0.0126,0.1582,0.0398,1071.7802034299664,520.205100555095,542.4288604126053
6545,"c(-73.843281, 44.894191)",12934,200.0,36,36019100400.0,362126003024,1.03769,0.91046,0.04651,0.82071,0.77958,0.79373997,0.8538,0.002,0.941,0.006,0.018166678,0.0745,0.3154,1028.3467977670489,510.0742266575506,521.7778970422839
6546,"c(-73.3408, 40.8796)",11740,3301.0,36,36103110501.0,362127003033,1.81893,1.63498,0.076629996,1.55628,1.67867,1.44644,1.48941,0.014,0.894,0.035,0.01671,0.6227,0.0758,1205.7630959171229,589.3038584699074,594.9911518560623
6547,"c(-75.514839, 42.526813)",13815,2203.0,36,36017970400.0,362133003039,1.2562799,0.91231,0.059379999,0.81130999,0.91957998,0.80063999,0.78464001,0.005,0.942,0.011,0.021989999,0.1787,0.0881,1079.0552060781552,524.7305374160314,542.8551233198611
6548,"c(-74.9884, 44.775)",13667,100.0,36,36089490600.0,362136003045,1.1407599,0.98725998,0.059900001,0.91430998,0.89122999,0.90768999,0.90976,0.002,0.928,0.006,0.01251,0.1586,0.0401,1043.6858194839472,502.59681534263206,538.5978794380537
6549,"c(-73.9313, 41.1072)",10989,3002.0,36,36087011102.0,362148003051,1.69189,1.60814,0.058079999,1.45315,1.43559,1.20033,1.4014601,0.042,0.789,0.077,0.01479,0.4841,0.4253,1162.164114349058,573.3472750199517,579.5008187282857
6550,"c(-78.2787, 43.0737)",14125,1000.0,36,36037950200.0,362151003055,1.34892,1.08135,0.035160001,1.02745,1.09439,1.1260999,1.07944,0.01,0.936,0.012,0.022260001,0.18,0.0907,1066.842772573141,525.2823362250754,542.4754857254986
6551,"c(-73.63, 40.6371)",11572,3210.0,36,36059413300.0,362157003059,1.86619,1.63503,0.053819999,1.60979,1.8057801,1.78574,1.60697,0.107,0.765,0.068,0.0083600003,0.5041,0.117,1172.1371470467316,572.7667190997281,586.2808853931447
6552,"c(-76.7928, 42.3349)",14869,2402.0,36,36097950500.0,362163003068,1.0387599,0.90599,0.03458,0.78557003,0.78175998,0.79571998,0.80632001,0.001,0.939,0.007,0.039393693,0.1667,0.0333,1048.4673770142547,513.4765674321156,535.0262156107108
6553,"c(-75.4846, 44.6892)",13669,100.0,36,36089491500.0,362166004325,1.2268,0.84153003,0.045759998,0.75669998,0.84369999,0.73578,0.7432,0.002,0.928,0.006,0.01333,0.1918,0.0354,1033.6511506501606,504.8320831933788,529.9271560702608
6554,"c(-78.4345, 42.0823)",14760,2500.0,36,36009961700.0,362172003082,1.26352,0.99343002,0.055640001,0.85089999,0.87151998,0.73658001,0.81983,0.002,0.928,0.007,0.01373,0.1807,0.1554,1037.7823741031527,512.6356259653408,534.1994035309332
6555,"c(-75.051075, 42.469811)",13820,403.0,36,36077590900.0,362178003095,1.4019001,1.149,0.094999999,1.0648,1.12815,1.0062701,1.01762,0.003,0.936,0.016,0.02751,0.4153,0.1279,1075.7255110353108,532.9945545162068,552.2668939124779
6556,"c(-76.2051, 42.9314)",13120,704.0,36,36067016001.0,362181003098,1.49686,1.22914,0.02472,1.1664701,1.2781301,1.29014,1.19008,0.006,0.927,0.004,0.0217,0.3613,0.0481,1066.5419475498509,520.8235562151017,544.7321811484194
6557,"c(-78.7302, 42.7735)",14127,1207.0,36,36029013702.0,362190003110,1.60084,1.43523,0.06397,1.37824,1.50872,1.50712,1.3829,0.007,0.939,0.005,0.01849,0.5114,0.0556,1148.660794314726,562.5625696834683,578.6147064183866
6558,"c(-75.3398, 43.162)",13424,402.0,36,36065026100.0,362196003116,1.37789,1.38056,0.05714,1.31823,1.20792,1.22189,1.37208,0.068,0.855,0.018,0.03404,0.1986,0.0989,1096.0446267443408,544.2405164841646,561.4782964387416
6559,"c(-73.8601, 41.16)",10562,3102.0,36,36119013400.0,362202003121,1.59666,1.37644,0.062399998,1.19254,1.2699,1.02794,1.07592,0.048,0.768,0.123,0.0098000001,0.3737,0.5475,1124.329341058488,543.7947827111211,550.8128439159999
6560,"c(-76.5245, 43.4504)",13126,600.0,36,36075021602.0,362205003130,1.39703,1.18713,0.042709999,1.06697,1.04422,0.91600001,1.03514,0.011,0.937,0.006,0.024490001,0.236,0.0846,1080.4182341913906,527.7231295198899,544.9344672538044
6561,"c(-76.821407, 42.672429)",14521,800.0,36,36099950900.0,362214003134,1.14882,0.82484001,0.075110003,0.76230001,0.91202998,0.93220001,0.78135002,0.018,0.909,0.019,0.027790001,0.2097,0.0386,1053.6782758491092,508.4413587287091,539.2672486278294
6562,"c(-76.272902, 42.11725)",13827,2202.0,36,36107020500.0,362217003138,1.39044,1.2388901,0.070840001,1.13633,1.16795,1.13063,1.12644,0.004,0.937,0.009,0.038710002,0.2998,0.077,1090.9638880835917,530.9187420236132,554.6733025813979
6563,"c(-75.6054, 42.4408)",13830,2203.0,36,36017970700.0,362226003143,1.23799,0.95231003,0.07288,0.87937999,0.96213001,0.99386001,0.88158,0.005,0.942,0.011,0.01344,0.1945,0.0509,1086.6331586095844,524.1763991372541,541.6897544987964
6564,"c(-77.2459, 43.0585)",14522,800.0,36,36117020700.0,362238003153,1.36385,1.01529,0.054159999,0.92328,1.13887,1.11377,0.92887002,0.018,0.909,0.019,0.018920001,0.1811,0.0444,1060.4298958859874,519.5075490007555,541.3702963111779
6565,"c(-79.485208, 42.078102)",14767,2600.0,36,36013036800.0,362241003156,1.2733001,1.0600899,0.056940001,0.98096001,1.03144,1.0736901,1.02346,0.012,0.914,0.035,0.026759475,0.2076,0.0212,1061.4966364926424,522.790412985848,541.2291321028881
6566,"c(-72.988338, 40.809208)",11763,3307.0,36,36103159108.0,362247003165,1.50295,1.48385,0.039299998,1.35078,1.29904,1.2326699,1.29897,0.085,0.78,0.046,0.01116,0.2998,0.2376,1093.0371422007752,539.0004003120048,547.4605680604387
6567,"c(-78.018397, 42.871948)",14525,1000.0,36,36037951300.0,362250003171,1.29772,1.00598,0.10737,0.98207003,1.07221,1.12068,0.94986999,0.01,0.936,0.012,0.01312,0.2196,0.0425,1063.8786849321714,524.4097438988155,543.1308900665679
